Geo Point;Geo Shape;gid;geom_o;geom_err;ident;id_local;condition_acces;puissance_nominale;actif;prise_type_ef;prise_type_2;prise_type_combo;prise_type_chademo;prise_type_3c;prise_type_autre;reservation;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;accessibilite_pmr;rs_st_irve_sta_p;cdate;mdate
44.8378672,-0.5902213;"{""coordinates"": [-0.5902213, 44.8378672], ""type"": ""Point""}";1019;0;;FRFR1ELABX2;LABX2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1356;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8378928,-0.5902451;"{""coordinates"": [-0.5902451, 44.8378928], ""type"": ""Point""}";1021;0;;FRFR1EJWAM2;JWAM2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1356;2021-11-08T15:45:40+01:00;2022-03-01T17:19:20+01:00
44.8324687,-0.6102935;"{""coordinates"": [-0.6102935, 44.8324687], ""type"": ""Point""}";1026;0;;FRFR1EJWKN1;JWKN1;ACCES_LIBRE;50.0;1;0;1;0;1;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1358;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8290717,-0.5628913;"{""coordinates"": [-0.5628913, 44.8290717], ""type"": ""Point""}";1038;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1360;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8290717,-0.5628913;"{""coordinates"": [-0.5628913, 44.8290717], ""type"": ""Point""}";1039;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1360;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8290717,-0.5628913;"{""coordinates"": [-0.5628913, 44.8290717], ""type"": ""Point""}";1040;0;;;;ACCES_RESERVE;;1;;;;;;;0;1;0;0;0;Accès parking payant;ACCESSIBILITE_INCONNUE;1360;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8276019,-0.5567355;"{""coordinates"": [-0.5567355, 44.8276019], ""type"": ""Point""}";834;0;;FRFR1EGEHR1;GEHR1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1323;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8506219,-0.5957329;"{""coordinates"": [-0.5957329, 44.8506219], ""type"": ""Point""}";835;0;;FRFR1ESVUF1;SVUF1;ACCES_LIBRE;3.0;1;0;0;0;0;1;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1324;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8549399,-0.4961792;"{""coordinates"": [-0.4961792, 44.8549399], ""type"": ""Point""}";840;0;;FRFR1ENLKR1;NLKR1;ACCES_LIBRE;50.0;1;0;1;1;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1343;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8549399,-0.4961792;"{""coordinates"": [-0.4961792, 44.8549399], ""type"": ""Point""}";841;0;;FRFR1ENLKR2;NLKR2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1343;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8549399,-0.4961792;"{""coordinates"": [-0.4961792, 44.8549399], ""type"": ""Point""}";843;0;;FRFR1ENLKB2;NLKB2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1343;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
44.8120397,-0.5541515;"{""coordinates"": [-0.5541515, 44.8120397], ""type"": ""Point""}";845;0;;FRFR1ENMAY2;NMAY2;ACCES_LIBRE;3.0;1;1;0;0;0;0;0;0;0;1;0;1;OUI;ACCESSIBILITE_INCONNUE;1344;2021-11-08T15:45:40+01:00;2021-11-24T16:04:52+01:00
